suite,benchmark,baseline,pairs,median_change_pct,min_change_pct,max_change_pct,bootstrap_low_pct,bootstrap_high_pct
account_extension,account/is_empty/funded,base,3,-0.5075891594153781,-3.0189927227213698,1.6411575483955332,-3.0189927227213698,1.6411575483955332
account_extension,account/scan_balance/4096,main,3,3.4542050769048593,2.7537631357891224,3.661501351367513,2.7537631357891224,3.661501351367513
account_extension,account/scan_balance/4096,base,3,3.4663558172031594,3.3606959990355234,3.5460058840895314,3.3606959990355234,3.5460058840895314
account_extension,account/scan_balance/64,main,3,0.6719484859766256,0.1457410236066936,2.3324903667210517,0.1457410236066936,2.3324903667210517
account_extension,account/scan_balance/64,base,3,-6.169823812066522,-7.325320873611951,0.8347155291469566,-7.325320873611951,0.8347155291469566
account_extension,account/scan_balance/65536,main,3,11.981114574538276,11.47848886803018,16.87774801076167,11.47848886803018,16.87774801076167
account_extension,account/scan_balance/65536,base,3,11.77427503356383,11.241638889380102,16.35510706468819,11.241638889380102,16.35510706468819
account_extension,account/serde_decode/1024,main,3,35.43043472141765,34.74087543563391,36.40792144107559,34.74087543563391,36.40792144107559
account_extension,account/serde_decode/1024,base,3,35.56688406461455,32.970767257947166,36.95241301625558,32.970767257947166,36.95241301625558
account_extension,account/serde_encode/1024,main,3,33.87498051801874,33.40198708042315,37.87336506324901,33.40198708042315,37.87336506324901
account_extension,account/serde_encode/1024,base,3,16.112351295818407,8.716658245593024,18.858012983318307,8.716658245593024,18.858012983318307
account_extension,bal/canonical_conversion/4096,main,3,6.455098354572875,4.768136785204868,6.946304127367964,4.768136785204868,6.946304127367964
account_extension,bal/canonical_conversion/4096,base,3,6.414555809852818,-10.573198404260687,6.889805347387923,-10.573198404260687,6.889805347387923
account_extension,bal/clone/4096,main,3,59.71512997803623,51.981352368083144,59.75748365457471,51.981352368083144,59.75748365457471
account_extension,bal/clone/4096,base,3,56.844131257920914,49.09204065968136,57.774893551662075,49.09204065968136,57.774893551662075
account_extension,bal/replay/0,main,3,38.50453345188549,32.86010945630338,40.233426543322935,32.86010945630338,40.233426543322935
account_extension,bal/replay/0,base,3,38.334367136839866,32.64990408217008,39.61666940798627,32.64990408217008,39.61666940798627
account_extension,bal/replay/1,main,3,30.380909905122678,29.739830175495374,33.44587551081886,29.739830175495374,33.44587551081886
account_extension,bal/replay/1,base,3,30.484821462877477,30.17428675080818,33.76697743039252,30.17428675080818,33.76697743039252
account_extension,bal/replay/16,main,3,30.6332509098729,26.38297033370607,45.51339067411462,26.38297033370607,45.51339067411462
account_extension,bal/replay/16,base,3,42.75589077630975,40.01042240226855,48.231445717504975,40.01042240226855,48.231445717504975
account_extension,bal/replay/4,main,3,29.024160132931097,26.777291012956784,31.15566128546785,26.777291012956784,31.15566128546785
account_extension,bal/replay/4,base,3,28.353858373089547,25.259598840195796,29.875846924935544,25.259598840195796,29.875846924935544
account_extension,bal/update_1024/changed=false,main,3,3577.7780923890787,3571.886593286763,3644.743711234424,3571.886593286763,3644.743711234424
account_extension,bal/update_1024/changed=false,base,3,3504.8834592672774,3490.8000827807073,3562.2509861553644,3490.8000827807073,3562.2509861553644
account_extension,bal/update_1024/changed=true,main,3,778.5076566793714,777.4564654149752,787.969853079871,777.4564654149752,787.969853079871
account_extension,bal/update_1024/changed=true,base,3,778.801246707912,742.3687376234435,786.7653741366482,742.3687376234435,786.7653741366482
account_extension,block/256/bal=false/distinct=false/storage=false,main,3,2.3290583107907548,-2.5434062553225667,2.994467877529239,-2.5434062553225667,2.994467877529239
